Booking_ID,Property_ID,Room_Type_ID,Channel_ID,Customer_ID,Booking_Date,Check_In_Date,Check_Out_Date,Length_of_Stay,Adults,Children,Rooms_Booked,Payment_Method,Booking_Status,ADR,Discount_Percent,Room_Revenue,Extra_Charges,Total_Revenue
B000171,P002,RT05,CH06,C000279,10-07-2025,04-08-2025,06-08-2025,2,2,0,1,Debit Card,Cancelled,4537.9,10,8168.22,0,8168.22
B000172,P004,RT03,CH01,C001890,02-05-2025,17-06-2025,18-06-2025,1,2,0,2,UPI,Confirmed,4236.22,10,7625.2,1817.19,9442.39
B000173,P008,RT01,CH08,C000051,02-01-2025,17-01-2025,20-01-2025,3,2,0,1,Cash,Cancelled,1828.08,10,4935.82,0,4935.82
B000174,P004,RT02,CH04,C004527,28-11-2025,13-03-2026,15-03-2026,2,2,1,1,Net Banking,Confirmed,2824.43,0,5648.86,322.77,5971.63
B000175,P006,RT02,CH05,C003865,17-06-2024,23-07-2024,26-07-2024,3,2,0,1,Net Banking,Checked-In,2903.93,20,6969.43,1134.97,8104.4
B000176,P003,RT02,CH01,C002599,21-06-2024,05-10-2024,06-10-2024,1,2,0,1,Debit Card,Checked-Out,2878.14,5,2734.23,1064.8,3799.03
B000177,P002,RT01,CH08,C000324,06-08-2024,14-10-2024,15-10-2024,1,2,0,1,Credit Card,Checked-Out,2118.24,5,2012.33,940.97,2953.3
B000178,P007,RT01,CH04,C004014,21-02-2025,03-03-2025,08-03-2025,5,2,0,2,Credit Card,Cancelled,1915.73,0,19157.3,0,19157.3
B000179,P008,RT03,CH04,C004061,10-08-2025,11-08-2025,13-08-2025,2,1,1,2,Debit Card,Cancelled,4052.29,5,15398.7,0,15398.7
B000180,P002,RT03,CH08,C002423,16-12-2025,19-03-2026,20-03-2026,1,2,0,1,Net Banking,Cancelled,4191.36,5,3981.79,0,3981.79
B000181,P008,RT04,CH08,C004970,09-11-2024,30-01-2025,02-02-2025,3,1,0,1,Debit Card,No-Show,5569.25,5,15872.36,0,15872.36
B000182,P007,RT01,CH02,C001805,13-08-2025,04-09-2025,07-09-2025,3,2,0,1,Debit Card,Checked-In,1811.28,10,4890.46,474.17,5364.63
B000183,P003,RT04,CH08,C004644,30-07-2024,14-09-2024,19-09-2024,5,2,2,1,Net Banking,Checked-Out,5319.56,10,23938.02,445.26,24383.28
B000184,P006,RT01,CH06,C001445,17-05-2024,17-07-2024,21-07-2024,4,3,0,2,Net Banking,Confirmed,1950.99,10,14047.13,308.5,14355.63
B000185,P006,RT02,CH01,C004472,25-08-2024,08-11-2024,12-11-2024,4,2,0,1,Debit Card,Checked-In,3601.38,0,14405.52,280.81,14686.33
B000186,P002,RT05,CH02,C002157,24-08-2025,01-10-2025,05-10-2025,4,2,0,1,Net Banking,Checked-In,4725.42,0,18901.68,619.49,19521.17
B000187,P006,RT02,CH03,C001779,14-12-2025,19-12-2025,20-12-2025,1,1,1,1,Credit Card,Checked-In,2965.82,0,2965.82,804.26,3770.08
B000188,P005,RT01,CH04,C002539,12-11-2024,26-02-2025,28-02-2025,2,2,0,3,Credit Card,No-Show,1926.38,10,10402.45,0,10402.45
B000189,P005,RT01,CH05,C003295,23-09-2025,28-10-2025,29-10-2025,1,4,0,1,Debit Card,No-Show,2017.69,5,1916.81,0,1916.81
B000190,P008,RT02,CH02,C002597,11-01-2024,12-03-2024,13-03-2024,1,2,0,2,Debit Card,Checked-Out,2752.36,0,5504.72,322.79,5827.51
B000191,P007,RT03,CH07,C001729,04-02-2025,04-04-2025,09-04-2025,5,3,0,1,Credit Card,Checked-In,4340.32,10,19531.44,342.93,19874.37
B000192,P003,RT05,CH07,C003669,21-07-2024,07-11-2024,08-11-2024,1,3,1,1,Debit Card,Checked-Out,5520,0,5520,920.42,6440.42
B000193,P008,RT03,CH05,C002281,10-06-2025,23-09-2025,25-09-2025,2,2,0,1,UPI,Checked-Out,4088.33,0,8176.66,345.13,8521.79
B000194,P004,RT04,CH08,C001575,30-05-2025,16-08-2025,21-08-2025,5,2,1,1,Credit Card,Checked-In,6023.65,0,30118.25,227.43,30345.68
B000195,P008,RT03,CH06,C002602,29-06-2024,03-08-2024,04-08-2024,1,3,0,1,Debit Card,Checked-In,3971.79,0,3971.79,328.5,4300.29
B000196,P005,RT04,CH02,C000963,06-03-2025,21-05-2025,23-05-2025,2,3,1,1,Cash,No-Show,6739.55,0,13479.1,0,13479.1
B000197,P008,RT01,CH06,C001330,11-07-2025,20-09-2025,23-09-2025,3,3,0,1,Net Banking,Checked-In,1888.62,5,5382.57,212.26,5594.83
B000198,P007,RT05,CH08,C003525,16-02-2025,15-05-2025,17-05-2025,2,3,0,1,UPI,Checked-Out,5677.14,5,10786.57,807.5,11594.07
B000199,P008,RT02,CH02,C004203,26-06-2025,21-09-2025,23-09-2025,2,2,0,1,Credit Card,Checked-Out,2705.67,10,4870.21,339.36,5209.57
B000200,P006,RT05,CH08,C001249,24-11-2024,24-12-2024,28-12-2024,4,1,0,1,Credit Card,No-Show,5752.63,5,21859.99,0,21859.99
B000201,P003,RT01,CH01,C001554,13-07-2025,21-08-2025,23-08-2025,2,2,0,1,UPI,Checked-Out,2053.64,5,3901.92,322.96,4224.88
B000202,P007,RT03,CH04,C000060,02-07-2024,30-08-2024,01-09-2024,2,2,0,1,Credit Card,Checked-Out,4158.6,5,7901.34,1040.57,8941.91
B000203,P007,RT03,CH06,C003214,10-05-2024,22-05-2024,23-05-2024,1,2,0,1,UPI,Checked-Out,4713.19,0,4713.19,340.18,5053.37
B000204,P005,RT05,CH06,C000118,01-10-2024,01-01-2025,06-01-2025,5,2,0,1,Debit Card,Checked-Out,5098.47,20,20393.88,501.08,20894.96
B000205,P001,RT03,CH06,C000286,23-10-2025,26-01-2026,02-02-2026,7,2,1,1,UPI,Checked-Out,3950.6,10,24888.78,1083.84,25972.62
B000206,P003,RT02,CH04,C001693,05-01-2025,21-04-2025,24-04-2025,3,4,0,2,UPI,No-Show,2972.97,5,16945.93,0,16945.93
B000207,P002,RT02,CH05,C000019,31-03-2025,06-05-2025,13-05-2025,7,2,0,1,Cash,Checked-In,3100.85,5,20620.65,516.76,21137.41
B000208,P007,RT01,CH05,C001006,25-01-2024,25-03-2024,27-03-2024,2,1,0,1,UPI,Checked-In,1995.52,0,3991.04,645.48,4636.52
B000209,P005,RT01,CH04,C003694,22-01-2025,08-02-2025,11-02-2025,3,3,0,1,UPI,Checked-Out,1811.54,20,4347.7,1883.35,6231.05
B000210,P002,RT01,CH04,C004212,04-11-2024,01-02-2025,06-02-2025,5,3,1,1,UPI,Checked-In,1717.24,0,8586.2,202.42,8788.62
B000211,P003,RT01,CH07,C003337,27-06-2024,14-07-2024,16-07-2024,2,3,0,1,Credit Card,Confirmed,1840.87,0,3681.74,889.79,4571.53
B000212,P005,RT02,CH03,C000121,24-07-2024,26-08-2024,27-08-2024,1,2,0,1,Net Banking,No-Show,2561.78,5,2433.69,0,2433.69
B000213,P002,RT05,CH04,C002670,05-01-2024,27-02-2024,01-03-2024,3,4,1,1,Debit Card,Confirmed,4862.53,5,13858.21,306.11,14164.32
B000214,P008,RT05,CH01,C002534,01-11-2024,01-12-2024,02-12-2024,1,3,0,1,Credit Card,Checked-Out,5247.77,10,4722.99,1170.19,5893.18
B000215,P004,RT01,CH05,C004767,26-06-2024,12-09-2024,14-09-2024,2,2,0,3,Cash,Checked-Out,1809.01,5,10311.36,575.19,10886.55
B000216,P007,RT01,CH02,C004191,10-11-2024,16-12-2024,20-12-2024,4,3,0,1,UPI,Confirmed,2084.12,20,6669.18,256.38,6925.56
B000217,P004,RT01,CH04,C003471,24-10-2025,15-01-2026,16-01-2026,1,2,1,1,UPI,Checked-Out,2019.16,5,1918.2,1246.34,3164.54
B000218,P001,RT01,CH02,C002594,15-08-2025,14-11-2025,20-11-2025,6,2,0,1,Credit Card,Cancelled,1977.7,10,10679.58,0,10679.58
B000219,P006,RT01,CH01,C004921,10-05-2024,16-07-2024,20-07-2024,4,1,0,1,UPI,Cancelled,1930.8,20,6178.56,0,6178.56
B000220,P003,RT02,CH04,C004711,12-08-2024,22-10-2024,28-10-2024,6,3,0,1,Cash,Checked-In,3193.34,5,18202.04,613.17,18815.21
B000221,P006,RT02,CH03,C004406,01-11-2024,28-12-2024,29-12-2024,1,2,2,1,UPI,Confirmed,3044.06,0,3044.06,500.96,3545.02
B000222,P006,RT02,CH03,C004773,05-11-2024,25-01-2025,26-01-2025,1,2,0,1,Cash,Checked-Out,2810.49,5,2669.97,518.49,3188.46
B000223,P002,RT02,CH02,C004264,31-03-2024,04-07-2024,08-07-2024,4,4,0,2,Net Banking,Confirmed,2703.18,10,19462.9,627.36,20090.26
B000224,P001,RT01,CH08,C002580,18-09-2024,09-11-2024,12-11-2024,3,2,0,1,Credit Card,Cancelled,1926.99,10,5202.87,0,5202.87
B000225,P003,RT03,CH01,C001133,13-03-2025,07-06-2025,11-06-2025,4,2,0,3,Debit Card,Checked-Out,4007.52,0,48090.24,811.31,48901.55
B000226,P004,RT04,CH07,C000199,05-06-2025,05-08-2025,10-08-2025,5,2,1,1,Debit Card,Cancelled,6108.83,5,29016.94,0,29016.94
B000227,P006,RT01,CH06,C000402,27-04-2024,14-07-2024,15-07-2024,1,4,0,1,UPI,Confirmed,1726.1,5,1639.79,721.58,2361.37
B000228,P002,RT01,CH02,C004280,30-10-2025,14-02-2026,21-02-2026,7,2,0,1,Credit Card,Cancelled,2008.05,5,13353.53,0,13353.53
B000229,P006,RT01,CH04,C003802,18-03-2025,24-03-2025,28-03-2025,4,2,0,1,Net Banking,Checked-In,1932.07,5,7341.87,810.71,8152.58
B000230,P005,RT01,CH08,C000017,15-08-2025,04-12-2025,10-12-2025,6,1,0,1,Credit Card,No-Show,2146.78,10,11592.61,0,11592.61
B000231,P004,RT02,CH05,C004650,24-12-2024,23-01-2025,24-01-2025,1,2,0,1,Debit Card,Confirmed,2767.09,0,2767.09,444.86,3211.95
B000232,P006,RT01,CH02,C003015,22-06-2024,25-09-2024,27-09-2024,2,4,0,1,Debit Card,Cancelled,2022.68,0,4045.36,0,4045.36
B000233,P005,RT02,CH03,C001045,06-04-2025,15-05-2025,19-05-2025,4,2,0,2,Credit Card,Checked-Out,3553.16,0,28425.28,239.53,28664.81
B000234,P005,RT01,CH04,C001175,30-01-2025,17-04-2025,18-04-2025,1,1,0,1,Net Banking,Confirmed,2137.03,5,2030.18,398.04,2428.22
B000235,P002,RT03,CH06,C001840,17-08-2024,07-11-2024,09-11-2024,2,3,1,1,UPI,Checked-Out,4229.97,10,7613.95,488.15,8102.1
B000236,P002,RT01,CH07,C001339,05-06-2024,24-07-2024,28-07-2024,4,3,2,1,Debit Card,Checked-In,1766.09,0,7064.36,612.41,7676.77
B000237,P005,RT02,CH01,C000640,29-11-2024,12-03-2025,13-03-2025,1,3,0,3,UPI,Checked-In,3161.51,5,9010.3,983.17,9993.47
B000238,P001,RT01,CH03,C000458,12-12-2025,01-03-2026,04-03-2026,3,2,0,1,Debit Card,Checked-Out,1988.49,5,5667.2,1132.81,6800.01
B000239,P006,RT01,CH03,C001006,31-10-2024,08-11-2024,14-11-2024,6,2,0,1,UPI,Checked-Out,1969.48,0,11816.88,594.04,12410.92
B000240,P005,RT04,CH08,C001076,10-11-2025,13-01-2026,14-01-2026,1,2,0,1,Credit Card,Confirmed,4952.51,15,4209.63,1161.58,5371.21
B000241,P005,RT03,CH04,C000806,25-10-2024,18-11-2024,23-11-2024,5,3,1,1,Net Banking,Checked-Out,4651.98,0,23259.9,1207.92,24467.82
B000242,P002,RT01,CH07,C004481,06-09-2025,13-09-2025,15-09-2025,2,3,0,1,Credit Card,Checked-Out,1911.71,0,3823.42,1370.64,5194.06
B000243,P006,RT03,CH03,C004683,08-12-2024,15-01-2025,16-01-2025,1,3,1,1,Debit Card,Checked-Out,3573.92,0,3573.92,561.33,4135.25
B000244,P003,RT02,CH05,C000863,02-06-2025,03-07-2025,05-07-2025,2,3,0,1,Net Banking,Checked-Out,2647.91,20,4236.66,1028.86,5265.52
B000245,P004,RT02,CH03,C003884,13-10-2025,20-10-2025,22-10-2025,2,2,0,1,Credit Card,Checked-Out,2987.34,0,5974.68,786.9,6761.58
B000246,P002,RT02,CH07,C003160,20-12-2025,01-01-2026,02-01-2026,1,2,0,1,Credit Card,Checked-Out,2623.61,10,2361.25,899.57,3260.82
B000247,P006,RT04,CH03,C001455,13-01-2024,19-03-2024,23-03-2024,4,3,2,1,UPI,Checked-Out,5176.71,5,19671.5,521.27,20192.77
B000248,P006,RT01,CH06,C002629,01-12-2025,04-02-2026,06-02-2026,2,2,0,1,Net Banking,Confirmed,1649.56,5,3134.16,317.75,3451.91
B000249,P008,RT02,CH02,C001194,17-01-2025,05-05-2025,07-05-2025,2,2,0,3,Net Banking,Checked-Out,2908.31,0,17449.86,702.11,18151.97
B000250,P007,RT01,CH05,C004762,23-06-2024,20-07-2024,22-07-2024,2,3,0,1,Credit Card,Cancelled,1997.22,0,3994.44,0,3994.44
B000251,P001,RT03,CH03,C002865,06-02-2025,09-02-2025,16-02-2025,7,2,0,1,Credit Card,Confirmed,3565.91,0,24961.37,297.77,25259.14
B000252,P004,RT05,CH01,C002154,04-10-2025,26-10-2025,29-10-2025,3,4,0,1,UPI,Confirmed,4654.77,0,13964.31,909.31,14873.62
B000253,P002,RT04,CH03,C000327,23-09-2025,26-10-2025,27-10-2025,1,3,0,1,Credit Card,No-Show,6108.74,10,5497.87,0,5497.87
B000254,P002,RT03,CH04,C001894,31-03-2025,24-05-2025,29-05-2025,5,4,0,1,Credit Card,Cancelled,4058.19,5,19276.4,0,19276.4
B000255,P003,RT05,CH02,C004361,10-11-2025,19-01-2026,22-01-2026,3,2,0,1,UPI,Confirmed,4749.01,0,14247.03,1336.63,15583.66
B000256,P007,RT03,CH02,C000322,24-09-2024,26-12-2024,27-12-2024,1,2,1,1,Credit Card,No-Show,4885.89,0,4885.89,0,4885.89
B000257,P007,RT03,CH04,C002364,01-11-2025,28-12-2025,29-12-2025,1,4,2,1,Cash,Checked-In,3990.74,15,3392.13,411.22,3803.35
B000258,P001,RT05,CH03,C004204,05-11-2025,16-01-2026,18-01-2026,2,3,0,1,Cash,Checked-Out,4421.98,5,8401.76,187.46,8589.22
B000259,P008,RT01,CH03,C001829,05-12-2024,23-12-2024,24-12-2024,1,2,0,1,Net Banking,Checked-In,2208.6,10,1987.74,1477.14,3464.88
B000260,P008,RT02,CH04,C003581,27-01-2024,04-02-2024,07-02-2024,3,3,0,1,Debit Card,Confirmed,2605.58,5,7425.9,1282.81,8708.71
B000261,P007,RT03,CH02,C002589,15-09-2024,07-10-2024,08-10-2024,1,3,0,1,Net Banking,Confirmed,4469.67,5,4246.19,1715.87,5962.06
B000262,P001,RT05,CH02,C003042,17-07-2025,29-09-2025,01-10-2025,2,2,0,1,Debit Card,Checked-Out,5064.42,0,10128.84,97.05,10225.89
B000263,P008,RT04,CH07,C001551,14-05-2024,26-05-2024,29-05-2024,3,3,1,1,UPI,Confirmed,6461.99,15,16478.07,312.22,16790.29
B000264,P006,RT04,CH02,C000238,02-11-2024,02-02-2025,05-02-2025,3,2,0,1,Credit Card,Checked-Out,6315.49,0,18946.47,197.4,19143.87
B000265,P006,RT05,CH05,C001033,25-04-2025,25-05-2025,29-05-2025,4,4,2,3,Cash,Checked-Out,5654.04,5,64456.06,1085.11,65541.17
B000266,P002,RT02,CH03,C002384,17-01-2024,28-03-2024,30-03-2024,2,2,0,1,Debit Card,Checked-In,2700.58,5,5131.1,296.54,5427.64
B000267,P008,RT01,CH08,C003394,24-01-2025,13-05-2025,14-05-2025,1,2,0,1,Cash,Checked-In,2285.3,10,2056.77,122.1,2178.87
B000268,P003,RT01,CH01,C002049,19-09-2025,07-10-2025,09-10-2025,2,2,1,1,Debit Card,Checked-Out,2031.64,0,4063.28,609.41,4672.69
B000269,P002,RT02,CH07,C000121,21-02-2025,25-02-2025,27-02-2025,2,2,0,1,UPI,Cancelled,2759.91,5,5243.83,0,5243.83
B000270,P007,RT02,CH04,C003081,18-02-2024,08-06-2024,11-06-2024,3,2,0,1,Credit Card,Checked-Out,2955.38,0,8866.14,925.24,9791.38
B000271,P005,RT02,CH01,C004409,01-03-2024,30-05-2024,02-06-2024,3,4,1,3,Debit Card,Checked-Out,2885.12,0,25966.08,1627.13,27593.21
B000272,P006,RT02,CH02,C000184,09-11-2024,17-12-2024,19-12-2024,2,4,0,1,Net Banking,Checked-Out,2851.49,0,5702.98,755.98,6458.96
B000273,P005,RT05,CH03,C003732,10-08-2025,07-12-2025,09-12-2025,2,2,0,1,UPI,Cancelled,5279.34,10,9502.81,0,9502.81
B000274,P007,RT01,CH03,C004985,25-05-2024,07-06-2024,08-06-2024,1,1,0,1,Debit Card,Checked-Out,1655.1,0,1655.1,712.82,2367.92
B000275,P008,RT04,CH03,C001794,02-12-2025,23-12-2025,26-12-2025,3,2,0,1,UPI,Checked-In,5762.38,10,15558.43,440.23,15998.66
B000276,P003,RT05,CH07,C004865,10-05-2025,31-05-2025,04-06-2025,4,3,0,1,Net Banking,Confirmed,5795.33,5,22022.25,117.83,22140.08
B000277,P002,RT02,CH03,C000330,06-01-2024,10-01-2024,15-01-2024,5,4,0,1,UPI,Cancelled,2537.64,5,12053.79,0,12053.79
B000278,P006,RT02,CH03,C002519,23-07-2024,22-09-2024,23-09-2024,1,2,0,1,Credit Card,Cancelled,3006.27,5,2855.96,0,2855.96
B000279,P003,RT03,CH06,C004918,06-09-2024,27-10-2024,01-11-2024,5,1,0,1,Cash,Checked-Out,4832.12,10,21744.54,616.64,22361.18
B000280,P002,RT03,CH06,C001043,10-12-2024,27-02-2025,04-03-2025,5,3,2,1,Credit Card,No-Show,3829,5,18187.75,0,18187.75
B000281,P002,RT01,CH01,C001304,07-03-2025,14-04-2025,17-04-2025,3,2,0,1,Net Banking,Checked-Out,2105.74,10,5685.5,903.01,6588.51
B000282,P005,RT01,CH05,C004223,09-12-2024,03-01-2025,04-01-2025,1,3,0,1,Debit Card,Checked-Out,1748.09,5,1660.69,220.95,1881.64
B000283,P004,RT01,CH04,C001353,09-09-2025,03-01-2026,08-01-2026,5,3,0,1,UPI,Cancelled,1835.82,15,7802.24,0,7802.24
B000284,P007,RT01,CH02,C002748,20-02-2025,10-05-2025,12-05-2025,2,2,0,1,UPI,Cancelled,2275.62,15,3868.55,0,3868.55
B000285,P001,RT01,CH02,C004112,16-06-2025,10-08-2025,13-08-2025,3,2,0,1,UPI,Checked-In,1653.83,0,4961.49,211.92,5173.41
B000286,P006,RT01,CH01,C002701,01-05-2025,12-05-2025,14-05-2025,2,1,0,3,Credit Card,Checked-Out,2217.5,0,13305,801.6,14106.6
B000287,P001,RT02,CH03,C000006,24-02-2024,13-05-2024,18-05-2024,5,4,0,1,Debit Card,Checked-Out,2991.22,0,14956.1,548.52,15504.62
B000288,P008,RT05,CH02,C003759,25-06-2024,12-08-2024,13-08-2024,1,2,0,1,Debit Card,Checked-In,4702.46,0,4702.46,421.68,5124.14
B000289,P003,RT03,CH03,C002063,12-04-2025,24-07-2025,26-07-2025,2,2,0,1,UPI,Checked-Out,3741.52,0,7483.04,412.38,7895.42
B000290,P008,RT05,CH04,C001664,09-05-2025,20-05-2025,22-05-2025,2,2,0,1,UPI,Checked-Out,4767.53,10,8581.55,485.63,9067.18
B000291,P008,RT03,CH06,C001570,04-06-2025,07-09-2025,11-09-2025,4,2,0,1,Cash,Checked-In,4298.3,0,17193.2,107.39,17300.59
B000292,P001,RT03,CH04,C000386,27-04-2024,01-05-2024,03-05-2024,2,3,1,2,Credit Card,Checked-In,4788.34,5,18195.69,663.7,18859.39
B000293,P005,RT02,CH05,C004858,23-01-2025,02-05-2025,03-05-2025,1,1,1,1,UPI,No-Show,2997.28,10,2697.55,0,2697.55
B000294,P004,RT01,CH07,C002922,04-09-2025,04-12-2025,08-12-2025,4,3,0,2,UPI,Checked-In,2149.09,5,16333.08,775.46,17108.54
B000295,P006,RT04,CH07,C002286,21-02-2025,18-06-2025,20-06-2025,2,2,2,2,Credit Card,Confirmed,5357.36,0,21429.44,650.11,22079.55
B000296,P007,RT05,CH07,C002974,20-07-2024,15-11-2024,18-11-2024,3,3,0,2,Debit Card,Confirmed,4870.37,10,26300,632.65,26932.65
B000297,P002,RT02,CH02,C003891,24-05-2024,13-07-2024,18-07-2024,5,3,1,1,Debit Card,Cancelled,3174.9,0,15874.5,0,15874.5
B000298,P002,RT01,CH02,C001267,29-06-2024,14-10-2024,15-10-2024,1,3,1,1,UPI,Checked-Out,2152.93,5,2045.28,741.56,2786.84
B000299,P007,RT03,CH04,C000215,05-02-2024,08-02-2024,10-02-2024,2,2,0,1,Debit Card,Cancelled,4113.82,5,7816.26,0,7816.26
B000300,P005,RT01,CH03,C003827,05-02-2024,17-05-2024,19-05-2024,2,3,0,1,UPI,Checked-Out,1932.41,0,3864.82,93.69,3958.51
B000301,P006,RT01,CH02,C002995,31-01-2025,13-05-2025,15-05-2025,2,3,0,1,Debit Card,Checked-Out,2196.31,0,4392.62,2364.05,6756.67
B000302,P001,RT03,CH03,C001838,15-06-2025,15-09-2025,20-09-2025,5,1,2,1,Credit Card,Checked-Out,4133.36,10,18600.12,1292.97,19893.09
B000303,P007,RT02,CH08,C003624,17-08-2024,07-11-2024,14-11-2024,7,2,0,1,Debit Card,Cancelled,3241.1,0,22687.7,0,22687.7
B000304,P002,RT03,CH03,C002792,29-07-2024,22-08-2024,26-08-2024,4,2,0,2,Credit Card,Checked-Out,4134.45,0,33075.6,897.8,33973.4
B000305,P001,RT05,CH03,C000145,14-04-2025,21-07-2025,22-07-2025,1,2,1,2,Credit Card,Confirmed,5111.4,0,10222.8,867.64,11090.44
B000306,P005,RT02,CH01,C002533,06-01-2024,29-01-2024,30-01-2024,1,3,0,1,UPI,Cancelled,2740.34,0,2740.34,0,2740.34
B000307,P002,RT02,CH05,C000837,03-04-2025,28-05-2025,29-05-2025,1,4,0,1,Debit Card,No-Show,3221.62,0,3221.62,0,3221.62
B000308,P003,RT01,CH03,C004601,28-01-2025,15-02-2025,17-02-2025,2,3,0,1,Net Banking,Confirmed,1848.93,10,3328.07,1148.31,4476.38
B000309,P004,RT01,CH01,C003669,07-06-2024,29-06-2024,30-06-2024,1,2,0,1,Credit Card,Checked-Out,1681.33,5,1597.26,474.68,2071.94
B000310,P001,RT03,CH08,C001346,25-05-2024,27-08-2024,29-08-2024,2,2,0,1,UPI,Confirmed,3536.13,0,7072.26,1626.22,8698.48
B000311,P007,RT02,CH06,C001782,17-12-2024,09-03-2025,13-03-2025,4,2,0,1,UPI,No-Show,2938.95,0,11755.8,0,11755.8
B000312,P006,RT01,CH05,C003991,11-11-2025,14-02-2026,16-02-2026,2,2,0,1,UPI,No-Show,2053.11,5,3900.91,0,3900.91
B000313,P001,RT01,CH08,C004559,16-02-2024,02-05-2024,04-05-2024,2,3,1,1,Debit Card,Checked-Out,2211.89,20,3539.02,286.49,3825.51
B000314,P001,RT02,CH03,C002199,19-06-2025,03-08-2025,04-08-2025,1,4,1,1,Debit Card,Checked-Out,3075.95,10,2768.36,197.48,2965.84
B000315,P001,RT02,CH05,C003207,19-04-2024,06-05-2024,07-05-2024,1,1,0,1,UPI,Confirmed,3293.11,5,3128.45,539.54,3667.99
B000316,P007,RT02,CH02,C002987,27-08-2025,26-10-2025,28-10-2025,2,4,0,1,Net Banking,No-Show,2927.72,0,5855.44,0,5855.44
B000317,P005,RT02,CH05,C001214,01-05-2025,10-07-2025,11-07-2025,1,2,1,1,Credit Card,No-Show,2680.62,10,2412.56,0,2412.56
B000318,P005,RT01,CH01,C003106,04-08-2024,17-09-2024,20-09-2024,3,3,0,1,Credit Card,Checked-Out,1824.8,10,4926.96,174.13,5101.09
B000319,P006,RT02,CH02,C003430,13-04-2024,09-07-2024,10-07-2024,1,3,0,1,Credit Card,Confirmed,2650.26,15,2252.72,927.78,3180.5
B000320,P005,RT05,CH03,C000369,29-12-2025,28-04-2026,03-05-2026,5,2,0,1,UPI,Cancelled,5266.42,20,21065.68,0,21065.68
B000321,P007,RT01,CH01,C000172,10-11-2025,25-12-2025,29-12-2025,4,3,0,1,UPI,Checked-Out,1916.16,10,6898.18,1506.09,8404.27
B000322,P006,RT03,CH04,C003142,10-07-2025,26-07-2025,27-07-2025,1,2,2,1,UPI,No-Show,3977.85,20,3182.28,0,3182.28
B000323,P008,RT02,CH04,C000720,04-12-2024,18-12-2024,19-12-2024,1,2,0,1,Credit Card,Checked-Out,3286.63,0,3286.63,920.88,4207.51
B000324,P006,RT03,CH05,C002487,14-12-2025,24-02-2026,25-02-2026,1,3,0,1,Cash,No-Show,3472.9,0,3472.9,0,3472.9
B000325,P005,RT01,CH01,C004779,09-10-2024,11-11-2024,18-11-2024,7,3,1,1,UPI,Confirmed,2291.84,0,16042.88,409.87,16452.75
B000326,P008,RT05,CH02,C004207,17-06-2025,23-09-2025,24-09-2025,1,3,1,3,UPI,Cancelled,5165.76,0,15497.28,0,15497.28
B000327,P002,RT02,CH05,C003328,28-01-2024,04-02-2024,06-02-2024,2,2,0,1,Debit Card,Cancelled,2557.27,15,4347.36,0,4347.36
B000328,P005,RT04,CH05,C001446,30-06-2025,18-08-2025,22-08-2025,4,2,1,1,Debit Card,Checked-Out,5834.64,10,21004.7,1023.93,22028.63
B000329,P002,RT01,CH01,C000156,29-05-2025,24-09-2025,25-09-2025,1,3,0,1,Credit Card,Checked-Out,1652.94,5,1570.29,252.29,1822.58
B000330,P003,RT03,CH04,C003257,25-02-2025,07-03-2025,11-03-2025,4,2,0,1,UPI,Cancelled,3738.3,10,13457.88,0,13457.88
B000331,P005,RT03,CH06,C004809,30-12-2025,27-03-2026,28-03-2026,1,2,0,1,UPI,Cancelled,4248.26,0,4248.26,0,4248.26
B000332,P003,RT02,CH01,C003674,19-05-2025,29-06-2025,01-07-2025,2,2,0,2,UPI,Checked-Out,3104.83,10,11177.39,1203.21,12380.6
B000333,P005,RT02,CH03,C001882,10-09-2024,12-12-2024,13-12-2024,1,2,0,1,UPI,Checked-Out,3035.45,0,3035.45,1151.42,4186.87
B000334,P003,RT02,CH03,C001527,27-08-2024,19-11-2024,20-11-2024,1,2,0,1,Debit Card,Checked-Out,3332.13,0,3332.13,1264.59,4596.72
B000335,P004,RT01,CH07,C003397,28-08-2024,09-10-2024,10-10-2024,1,3,0,1,UPI,Checked-In,1834.01,0,1834.01,983.51,2817.52
B000336,P003,RT03,CH02,C004031,20-07-2024,23-08-2024,26-08-2024,3,1,0,1,Credit Card,Checked-In,4203.97,20,10089.53,153.37,10242.9
B000337,P002,RT01,CH03,C003449,14-05-2024,11-07-2024,12-07-2024,1,1,1,2,Credit Card,Checked-Out,1740.98,0,3481.96,283.86,3765.82
B000338,P001,RT01,CH07,C001818,22-04-2025,03-05-2025,10-05-2025,7,3,0,2,UPI,Cancelled,2249.39,5,29916.89,0,29916.89
B000339,P006,RT03,CH03,C000503,17-04-2025,28-06-2025,29-06-2025,1,2,1,1,Debit Card,Checked-Out,3951.16,0,3951.16,239.4,4190.56
B000340,P003,RT01,CH04,C001899,01-03-2025,12-03-2025,13-03-2025,1,3,0,3,UPI,Checked-Out,1992,5,5677.2,475.59,6152.79
B000341,P001,RT05,CH01,C000457,19-12-2024,15-01-2025,17-01-2025,2,1,0,1,Net Banking,No-Show,5004.03,5,9507.66,0,9507.66
B000342,P007,RT04,CH08,C002455,01-01-2025,03-04-2025,04-04-2025,1,2,0,1,Net Banking,Confirmed,6648.83,0,6648.83,742.35,7391.18
B000343,P004,RT02,CH06,C004788,22-07-2025,05-09-2025,06-09-2025,1,2,2,1,Net Banking,Checked-In,2876.83,15,2445.31,686.55,3131.86
